bvid,title,series,number,plays,likes,date,url
BV1Cq18BBEEt,精通 SQL 完全指南（CodeWithMosh中文语音）,未分类 / 其他,,12102,0,2025-11-12,https://www.bilibili.com/video/BV1Cq18BBEEt
BV1vHkfBhEGs,C# 中的整洁代码原则,未分类 / 其他,,6952,0,2025-11-11,https://www.bilibili.com/video/BV1vHkfBhEGs
BV1gXCFBFEoe,C#测试驱动开发,未分类 / 其他,,2781,0,2025-11-10,https://www.bilibili.com/video/BV1gXCFBFEoe
BV1M5ySBAEbt,网页开发课程：HTML、CSS、JavaScript、jQuery、NodeJS（第1部分）,未分类 / 其他,,7548,0,2025-11-10,https://www.bilibili.com/video/BV1M5ySBAEbt
BV1TB1oBXEeZ,Blazor WebAssembly,未分类 / 其他,,3413,0,2025-11-09,https://www.bilibili.com/video/BV1TB1oBXEeZ
BV1qg1rBdEcB,C++20 核心基础 第1部分：基础、控制语句与函数（中文语音）,未分类 / 其他,,14535,0,2025-11-08,https://www.bilibili.com/video/BV1qg1rBdEcB
BV17q2TBPEpP,学习OpenCV用于计算机视觉,未分类 / 其他,,2596,0,2025-11-07,https://www.bilibili.com/video/BV17q2TBPEpP
BV1mx2wBKEWo,C#系列教程Mosh 第一部分,未分类 / 其他,,3821,0,2025-11-06,https://www.bilibili.com/video/BV1mx2wBKEWo
BV1BB1ZBrE5j,Git 基础培训（中文语音）,未分类 / 其他,,4616,0,2025-11-06,https://www.bilibili.com/video/BV1BB1ZBrE5j
BV18oyhBDEUh,Python编程入门 - 用Python学习编程,未分类 / 其他,,2840,0,2025-11-05,https://www.bilibili.com/video/BV18oyhBDEUh
BV1SqWXz3EFE,Python 面向对象编程 - 初学者指南（ Python OOP - Object Oriented Programming for Beginners）,未分类 / 其他,,5877,0,2025-11-04,https://www.bilibili.com/video/BV1SqWXz3EFE
BV1iL1CBcEte,CodeWithMosh 精通HTML CSS(第1部分 中文语音),未分类 / 其他,,4249,0,2025-11-04,https://www.bilibili.com/video/BV1iL1CBcEte
BV14Ly4BAEUi,JavaScript中的面向对象编程,未分类 / 其他,,4007,0,2025-11-03,https://www.bilibili.com/video/BV14Ly4BAEUi
BV1b2yoBWEBX,【course2】HTML核心培训,course2,,1082,0,2025-11-02,https://www.bilibili.com/video/BV1b2yoBWEBX
BV1FBy9BAEaN,YAML、JSON 和 JSONPath 入门指南（面向绝对初学者）,未分类 / 其他,,2104,0,2025-11-02,https://www.bilibili.com/video/BV1FBy9BAEaN
BV1kiaXznERb,深度学习ASP.NET Core 9（第1部分）,未分类 / 其他,,40548,0,2025-11-01,https://www.bilibili.com/video/BV1kiaXznERb
BV1fnyaBPEo7,用于Android应用开发的Jetpack Compose Kotlin Java （2025 中文语音 第1部分）,未分类 / 其他,,55196,0,2025-10-30,https://www.bilibili.com/video/BV1fnyaBPEo7
BV1aGyhBDEp9,PostgreSQL 入门实战教程,未分类 / 其他,,58985,0,2025-10-30,https://www.bilibili.com/video/BV1aGyhBDEp9
BV1sJy4B8EUw,C#设计模式：单例,未分类 / 其他,,3708,0,2025-10-30,https://www.bilibili.com/video/BV1sJy4B8EUw
BV1NWy6BNEL4,(中文语音)使用 .Net Aspire 构建完整的分布式应用,未分类 / 其他,,12573,0,2025-10-28,https://www.bilibili.com/video/BV1NWy6BNEL4
BV1JjHJzfE97,JSON 教程,未分类 / 其他,,5989,0,2025-10-27,https://www.bilibili.com/video/BV1JjHJzfE97
BV1GTsZzcE7d,C# Unity 2D游戏开发(udemy高分课程 中文语音）,未分类 / 其他,,9407,0,2025-10-25,https://www.bilibili.com/video/BV1GTsZzcE7d
BV1oDsnzKEkY,C++编程基础完全指南,未分类 / 其他,,6660,0,2025-10-24,https://www.bilibili.com/video/BV1oDsnzKEkY
BV1UXsvzcEZH,C#.NET 全栈Web开发训练营,未分类 / 其他,,7321,0,2025-10-23,https://www.bilibili.com/video/BV1UXsvzcEZH
BV1PysizxEEX,C#设计模式：观察者,未分类 / 其他,,3118,0,2025-10-23,https://www.bilibili.com/video/BV1PysizxEEX
BV1B3sezgEBZ,计算机体系结构与组成 第1部分：缓存存储器（中文语音 双语字幕）,未分类 / 其他,,3520,0,2025-10-23,https://www.bilibili.com/video/BV1B3sezgEBZ
BV1GvHHzsEiy,编程基础：数据结构,未分类 / 其他,,2386,0,2025-10-21,https://www.bilibili.com/video/BV1GvHHzsEiy
BV1SnsTzEEq8,C# - 100 个编码练习（中文语音）,未分类 / 其他,,4919,0,2025-10-20,https://www.bilibili.com/video/BV1SnsTzEEq8
BV19PWbz2EKa,成为微积分大师1,未分类 / 其他,,4111,0,2025-10-18,https://www.bilibili.com/video/BV19PWbz2EKa
BV1YvWpzcEpt,数据结构与算法,未分类 / 其他,,5618,0,2025-10-18,https://www.bilibili.com/video/BV1YvWpzcEpt
BV1WXWpzUE9K,深入学习Blazor(Frank Liu 中文语音）,未分类 / 其他,,18434,0,2025-10-18,https://www.bilibili.com/video/BV1WXWpzUE9K
BV1FvWJzeEVj,成为微积分大师2,未分类 / 其他,,1780,0,2025-10-17,https://www.bilibili.com/video/BV1FvWJzeEVj
BV11FWEzBE6Q,【Course1】Web 设计与开发入门,Course1,,1137,0,2025-10-17,https://www.bilibili.com/video/BV11FWEzBE6Q
BV1TiWzzvE6c,成为代数大师,未分类 / 其他,,2789,0,2025-10-16,https://www.bilibili.com/video/BV1TiWzzvE6c
BV1XWWzzkEfR,探索.NET 8新特性,未分类 / 其他,,1061,0,2025-10-16,https://www.bilibili.com/video/BV1XWWzzkEfR
BV1nQ4qztEC3,在 ASP.NET Core Blazor 中创建组件（中文语音）,未分类 / 其他,,1319,0,2025-10-15,https://www.bilibili.com/video/BV1nQ4qztEC3
BV1hmxrzQECj,现代C++智能指针 shared_ptr weak_ptr,未分类 / 其他,,9317,0,2025-10-15,https://www.bilibili.com/video/BV1hmxrzQECj
BV1o24kzNEH2,C#设计模式：工厂方法,未分类 / 其他,,4710,0,2025-10-13,https://www.bilibili.com/video/BV1o24kzNEH2
BV1sR43zbE95,油管大神cherno OpenGL中文语音课程,未分类 / 其他,,12300,0,2025-10-12,https://www.bilibili.com/video/BV1sR43zbE95
BV1bB4Tz9Ei5,Figma：图形设计师的完整指南(中文语音),未分类 / 其他,,2987,0,2025-10-12,https://www.bilibili.com/video/BV1bB4Tz9Ei5
