bvid,title,series,number,plays,likes,date,url
BV1MUP5zDEmj,48. NoteBookLM：Google的PPT制作神器，还有思维导图等一系列功能【每天一个宝藏名词】,每天一个宝藏名词,48,849,0,2026-03-15,https://www.bilibili.com/video/BV1MUP5zDEmj
BV1k4PDzrE9X,47 CLIP比较人性化的可视化可能长什么样？【每天一个宝藏问题】,每天一个宝藏问题,47,1289,0,2026-03-14,https://www.bilibili.com/video/BV1k4PDzrE9X
BV1ioArzKEMB,46. 矩阵乘法对激活的梯度是怎么来的？【每天一个宝藏问题】,每天一个宝藏问题,46,2220,0,2026-03-13,https://www.bilibili.com/video/BV1ioArzKEMB
BV1doArzKExB,45. SIMD是如何加速张量计算的(简单理解)【每天一个宝藏问题】,每天一个宝藏问题,45,1807,0,2026-03-12,https://www.bilibili.com/video/BV1doArzKExB
BV1gzPyzuERu,[7] 跑KernelBench测试LLM将PyTorch转译为CUDA代码的能力（ICML2025）【每周一个宝藏实验】,每周一个宝藏实验,7,1455,0,2026-03-12,https://www.bilibili.com/video/BV1gzPyzuERu
BV1B9ArzuEP3,44. 为什么把权重置0就是在剪枝？【每天一个宝藏问题】,每天一个宝藏问题,44,1968,0,2026-03-11,https://www.bilibili.com/video/BV1B9ArzuEP3
BV1iRArzqEvU,43. everything：比Windows默认文件搜索工具快很多，2MB的免费小工具【每天一个宝藏名词】,每天一个宝藏名词,43,884,0,2026-03-10,https://www.bilibili.com/video/BV1iRArzqEvU
BV1yBArzEEeE,42. 聚类量化和线性量化有何不同？【每天一个宝藏问题】,每天一个宝藏问题,42,1188,0,2026-03-09,https://www.bilibili.com/video/BV1yBArzEEeE
BV1HVPkzEEx9,[6] Agent写算子：读三个Agent写算子的论文【每周一个宝藏论文】,每周一个宝藏论文,6,3405,0,2026-03-09,https://www.bilibili.com/video/BV1HVPkzEEx9
BV1WzArzUEdr,41 Flash Attention之前的那种N^2注意力不好在哪里？【每天一个宝藏问题】,每天一个宝藏问题,41,1691,0,2026-03-08,https://www.bilibili.com/video/BV1WzArzUEdr
BV1AzArzUEh1,40. Temperature、TopK/P退化为贪婪解码的三种条件是？【每天一个宝藏问题】,每天一个宝藏问题,40,1423,0,2026-03-07,https://www.bilibili.com/video/BV1AzArzUEh1
BV1yiArzSEs1,39. FlashAttention V2中为何要先循环Q后循环K？【每天一个宝藏问题】,每天一个宝藏问题,39,2159,0,2026-03-06,https://www.bilibili.com/video/BV1yiArzSEs1
BV1obA6zeEtE,38. miniSGLang：一个简化版SGLang，仅5000行python【每天一个宝藏名词】,每天一个宝藏名词,38,1449,0,2026-03-05,https://www.bilibili.com/video/BV1obA6zeEtE
