bvid,title,series,number,plays,likes,date,url
BV1iezBYrEL6,“硬核”的技术管理者是什么样的？,合集·程序员的悲欢并不相通,,1797,0,2024-11-29,https://www.bilibili.com/video/BV1iezBYrEL6
BV1hUBeYQEn1,亿级表如何支持快速的模糊查询？,合集·技术随谈,,5057,0,2024-11-22,https://www.bilibili.com/video/BV1hUBeYQEn1
BV1TsmXYWEE5,面试官问我，现代分布式数据库中是怎么做CAP取舍的？,合集·程序员的悲欢并不相通,,1839,0,2024-11-15,https://www.bilibili.com/video/BV1TsmXYWEE5
BV17aD9YEE6a,面试官问我HBase用于OLTP还是OLAP的？,合集·程序员的悲欢并不相通,,4214,0,2024-11-08,https://www.bilibili.com/video/BV17aD9YEE6a
BV1LUSHYWEUq,我被10w粉的小白debug拉黑了,合集·程序员的悲欢并不相通,,12271,0,2024-11-02,https://www.bilibili.com/video/BV1LUSHYWEUq
BV1ZFSQYBEwE,读鸿蒙论文，看性能优化,合集·好文共赏,,2524,0,2024-11-01,https://www.bilibili.com/video/BV1ZFSQYBEwE
BV1pTy6YiEL2,以防你不知道写好注释有多重要,合集·好文共赏,,2932,0,2024-10-25,https://www.bilibili.com/video/BV1pTy6YiEL2
BV1Aey3YxET3,谁和你说对象存储很慢的？,合集·技术随谈,,15556,0,2024-10-18,https://www.bilibili.com/video/BV1Aey3YxET3
BV1cB22Y4Eku,Rust正在入侵大数据生态？,合集·聊点大数据,,3987,0,2024-10-12,https://www.bilibili.com/video/BV1cB22Y4Eku
BV11X4ce6Equ,以防你出去面试聊到AI被评价没有技术敏感度,合集·技术随谈,,1590,0,2024-10-05,https://www.bilibili.com/video/BV11X4ce6Equ
BV1dYx7eeEZF,聊聊需求分析的重要性和门门道道,合集·技术随谈,,1894,0,2024-09-27,https://www.bilibili.com/video/BV1dYx7eeEZF
BV1sHtpeNEuf,从内核到应用层，围绕物理特性展开的IO优化有哪些？,合集·技术随谈,,12777,0,2024-09-20,https://www.bilibili.com/video/BV1sHtpeNEuf
BV1o3tMe1EFZ,为啥Go里没有类似MyBatis支持XML配置SQL的框架,合集·技术随谈,,14274,0,2024-09-16,https://www.bilibili.com/video/BV1o3tMe1EFZ
BV1YJtMegEaD,RisingWave到底是个啥?比Flink好在哪里？,合集·聊点大数据,,3241,0,2024-09-15,https://www.bilibili.com/video/BV1YJtMegEaD
BV1qtpMeKErK,焯！同事被3倍工资挖走了！,合集·程序员的悲欢并不相通,,3808,0,2024-09-07,https://www.bilibili.com/video/BV1qtpMeKErK
BV1RvpMehEg7,那些年我遇到过的离谱开发,合集·技术随谈,,5319,0,2024-09-06,https://www.bilibili.com/video/BV1RvpMehEg7
BV12cHEerEKi,都2024年了，怎么还有人觉得数据湖是在扯犊子啊？,合集·聊点大数据,,9164,0,2024-08-31,https://www.bilibili.com/video/BV12cHEerEKi
BV1KnWXeCE4U,你说通过Kafka AdminClient获取Lag会有性能问题？尊嘟假嘟0.o,合集·技术随谈,,1702,0,2024-08-24,https://www.bilibili.com/video/BV1KnWXeCE4U
